rank,PubYear,Life Sciences,Physics,Chemistry,Computers,Engineering,Mathematics,Agriculture & Environment,Humanity,Others,Sums of cits
8923,2001,572.4166667,0,0.5,0,1.333333333,0,0.25,0,13.5,588
8924,1997,565.75,0.25,0.25,0,8.666666667,0,0.75,0.333333333,12,588
8925,1996,146.6666667,4.666666667,416.5,0,6.333333333,0.333333333,2.5,0.5,10.5,588
8926,1998,566.6666667,0,1,0.5,0.333333333,0,1,0.5,18,588
8927,2002,544.6,1.5,12.33333333,0,4.4,0,2,6.166666667,17,588
8928,2002,11.06666667,83.35,324.8666667,0.5,162.1333333,0.5,1.583333333,0,4,588
8929,1998,507.5833333,0,4.5,71.83333333,1.416666667,0,0,2,0,587.3333333
8930,1998,545.9166667,0,5.083333333,0,2,0,0,0,35,588
8931,2000,4.666666667,0.5,577,0,1.833333333,0,0,0,4,588
8932,1999,0,580.3333333,0,0,0,4.666666667,0,0,1,586
8933,1999,565.8333333,0,0.666666667,0,2.5,0,0,0,19,588
8934,1997,562.8214286,0.333333333,4.511904762,0,2.5,0.333333333,0,0.5,17,588
8935,1997,21.5,8.066666667,0,0,7.166666667,0.666666667,534.1,0,16.5,588
8936,1992,548.6333333,0.5,10.58333333,0,1.333333333,0,0,1.75,24.2,587
8937,1985,517.4166667,0,3,0,6.333333333,0,1.5,0.5,58.25,587
8938,1989,539.0333333,0,23.83333333,0,10.63333333,0,0,1.5,12,587
8939,1993,539.9666667,0,0,0,3.033333333,0,0,0,44,587
8940,1981,0.5,27.46666667,2,0.5,3.666666667,0.5,502.8666667,0,48.5,586
8941,1989,0,556.4,5.166666667,0.5,9.433333333,9.5,0,0,6,587
8942,1981,554.5333333,0,7.3,0,4.166666667,0,0.5,0,18.5,585
8943,1990,536,0,0,0,1,0,0,0.5,49.5,587
8944,1985,577.1666667,0.5,0,1.5,1.083333333,0.25,0,1.5,3,585
8945,1984,574.0666667,0,3.1,0,4,0,0,0.833333333,5,587
8946,1959,284,6,139.3333333,0,2.5,0,8.666666667,0,44.5,485
8947,1991,474.25,0,0,5.166666667,3.166666667,0.333333333,0,62.08333333,42,587
8948,1977,578,1,0,1,2.5,0,0.5,0,0,583
8949,1981,563.6666667,0,0,0,3.333333333,0,0,0,16,583
8950,1994,504.6166667,0,26.6,0,10.83333333,0,40.95,1,3,587
8951,1984,476.0333333,0,38.76666667,0,8.2,0,0,0,62,585
8952,1977,524.1666667,0.25,41.5,0,2.333333333,0.25,0,0,17.5,586
8953,1988,0,417.05,83.25,0,61.11666667,0.666666667,2.916666667,0,22,587
8954,1980,546.6666667,0,4.333333333,0,0,0,1,0,28,580
8955,1994,556.5833333,0,0,1,2.583333333,0,1.333333333,0.5,25,587
8956,1996,1.333333333,8.833333333,458.9833333,0,69.68333333,0,45.16666667,0,3,587
8957,1994,564.8333333,0,0.5,0,1.666666667,1,1,0,17,586
8958,1976,496.0833333,0,2.25,0,0,0,1,0,87.66666667,587
8959,1999,579.75,0,1,0,2.666666667,0.25,0,0.333333333,0,584
8960,1999,484.7333333,4.916666667,73.31666667,1,6.366666667,0.333333333,3.833333333,0,12.5,587
8961,2001,561,0,5.5,0,2.5,0,0,0,17,586
8962,1998,513.0333333,48.58333333,2.5,3.983333333,18.4,0,0,0,0.5,587
8963,2002,575,0,1,0,0,0,0,0,11,587
8964,2002,507.35,0.5,1,0.2,0,0.7,43.75,0,33.5,587
8965,1998,532,1,25.66666667,1,0.833333333,0,0,0,26.5,587
8966,1999,548.3333333,0,3.333333333,0,0.333333333,0,0,0,35,587
8967,2000,586.5,0,0,0,0,0.5,0,0,0,587
8968,1999,551.1666667,0,3.5,0,0.333333333,0,0,0,32,587
8969,1998,559.5,0,2.5,0,0,1,0,0,24,587
8970,2000,522.7333333,3,26.66666667,4.633333333,5.166666667,3.466666667,2.333333333,0,19,587
8971,1992,583.8333333,0.5,0,0.666666667,0,0,0,0,1,586
8972,1989,526.6666667,0,3.5,0,2,0,0.833333333,0,53,586
8973,1992,575.6,0,0.5,0,4.4,0,0.5,0,5,586
8974,1978,570.6666667,0.5,0.5,0,8.333333333,0,0,0,2,582
8975,1991,0.5,509.8904762,5.202380952,0,61.40714286,1.666666667,0.333333333,0,7,586
8976,1964,0,425.4166667,1.5,0,1.5,10.25,0,0.333333333,6,445
8977,1980,550.0833333,0,0.25,0,3.666666667,0,0,0,26,580
8978,1992,2.821428571,200.7,208.8119048,1.166666667,162,0.333333333,8.166666667,0,2,586
8979,1990,554.2,0,0.9,0,1.4,0,12.5,0,17,586
8980,1990,575.5833333,0,4,0,3.416666667,0,0.5,0.5,1,585
8981,1991,498.6666667,0,15.66666667,0,3,0,2.833333333,0,65.83333333,586
8982,1982,519.5,0,1,0.5,1.5,0,0,0,58.5,581
8983,1976,521.5833333,2.5,10.75,0,9.333333333,0,2,0,38.83333333,585
8984,1966,445.6666667,0,10.33333333,0,2.833333333,0,4,3.666666667,38.5,505
8985,1995,558.5666667,0,0.733333333,0,1.2,0,0,0,25.5,586
8986,1997,562.5,0.25,3.416666667,0,4.583333333,0,1.25,0,14,586
8987,1999,547.6666667,0,4.833333333,0.333333333,0.333333333,0,0.5,1.333333333,31,586
8988,2000,554.7166667,0,2.75,2,1.533333333,0,0.5,0,24.5,586
8989,2000,526.4333333,0,2.25,0.866666667,1.5,1.533333333,11.41666667,0,42,586
8990,2002,560.6666667,0,2.5,0,2.5,0,0,2.333333333,18,586
8991,2001,438.6333333,26.58333333,47.76666667,30.26666667,8.916666667,8,1.5,0.5,23.5,585.6666667
8992,2002,550.3,0,0.5,0,7.533333333,0,3,1.333333333,22.33333333,585
8993,2002,546.3333333,0.5,1.5,0,4.166666667,0,0.25,0.25,33,586
8994,1998,558.7666667,0.25,2.5,0.366666667,0.75,0.533333333,8.833333333,0,14,586
8995,1998,583.25,0,0,0,0.5,0.25,0.5,0.5,1,586
8996,1999,571.3166667,0,0,1,1.2,12.48333333,0,0,0,586
8997,2000,584.4166667,0,0,0,1.333333333,0.25,0,0,0,586
8998,2001,553.4333333,0,7.5,0.45,1.833333333,1.033333333,1.916666667,0,19.83333333,586
8999,1990,540.0166667,0,0,0.75,1.666666667,0.25,0.2,4.116666667,37,584
9000,1990,567,0.833333333,6.333333333,0,2.333333333,0,1.5,0,6,584
9001,1985,0,535,0.5,1.5,0,3,0,0,45,585
9002,1993,213.2333333,58.86666667,284.4666667,11.26666667,4.833333333,5.333333333,1.5,0.5,5,585
9003,1989,570.9444444,0,5.166666667,0,1.333333333,0,0.222222222,0.333333333,7,585
9004,1986,0,536,0,0,1,46,0,0,2,585
9005,1988,541.6666667,1,0.5,0,1.833333333,0,0,0,40,585
9006,1988,577.6333333,0,0,0.25,4.116666667,0,0,0,3,585
9007,1994,500.1666667,0,3,0,0.333333333,0,0,0,81.5,585
9008,1991,534.45,0,14.8547619,0,5.016666667,0,8.678571429,0,22,585
9009,1978,15.5,127.1666667,306.8333333,0.5,99.16666667,9.333333333,2.5,0,15,576
9010,1995,570.4666667,0,0.533333333,0,12.16666667,0,0,0.333333333,1.5,585
9011,1995,513.75,0,0,3.5,3,0,0,5.25,59.5,585
9012,1996,563.75,0,0,1,0,1.25,0,0,19,585
9013,1996,552.5,0,1,0,29.5,0,1,0,0,584
9014,2000,525.7333333,0,2.733333333,0,2.2,0,18.83333333,0,35.5,585
9015,1995,541.75,2.083333333,5,0,15.16666667,0.5,0.5,0,20,585
9016,1996,557.75,0,0.333333333,0,0.666666667,0,0,3.25,23,585
9017,1996,525,0,2,0,0,0,1,0,57,585
9018,1996,463.5,0,22.5,0,5.833333333,0,85.16666667,0.5,7.5,585
9019,2000,518.0166667,0.5,1.75,0,37.9,0,4,0,22.83333333,585
9020,2000,570.3333333,0.333333333,1.25,0,4.333333333,0,1.75,0,7,585
9021,2001,0.333333333,22.45,397.85,0,157.7166667,0,4.316666667,0,2.333333333,585
9022,2001,567.9166667,0,1.333333333,0,0,0,5,9.75,1,585
9023,2002,552.3333333,0,7.833333333,0,6.666666667,0,8.166666667,1,9,585
9024,1997,5.8,99.53333333,191.2833333,0.25,35.5,0,248.6333333,0,4,585
9025,2002,527.0333333,0,1.5,5.766666667,1.7,0.933333333,3.566666667,0,44.5,585
9026,1998,2,97.11666667,17.91666667,1.2,446.7333333,8.2,0.25,0,11.58333333,585
9027,1999,573.9,0,0.4,0,3.2,0,3,2.5,1,584
9028,1999,517.6666667,0.333333333,0.833333333,2.666666667,1.833333333,1.166666667,0.583333333,8.916666667,51,585
9029,1997,483.0833333,0,26.08333333,0.5,63.41666667,0,7.916666667,0,4,585
9030,1999,563.5833333,0,0,0,0,0,0,16.41666667,5,585
9031,1988,546.0666667,0,1.533333333,0,0.5,0,3.4,0,32.5,584
9032,1994,571.05,0.333333333,0.5,0.666666667,0.666666667,2.783333333,0,0,8,584
9033,1989,0,277.7690476,54.06666667,0.5,229.247619,2.916666667,0,0,19.5,584
9034,1990,11.93333333,137.5222222,406.5920635,1.816666667,17.27460317,3.361111111,3.5,0,2,584
9035,1986,532.9333333,0.5,3.2,0,6.583333333,0,31.95,0,7.833333333,583
9036,1987,555.4166667,0,0,0,2.833333333,0,2,0,23.75,584
9037,1991,582.5,0,0,0,1.5,0,0,0,0,584
9038,1989,487.0833333,0,10.33333333,0,0.5,0.5,56.41666667,2.166666667,27,584
9039,1962,303.8333333,15,0,2.416666667,13.58333333,0,0,80.16666667,74,489
9040,1989,570.25,1,3.25,0,2.333333333,0,0.5,0.666666667,6,584
9041,1978,543.6666667,0,7,0,10.83333333,0,2,0,18.5,582
9042,1984,563,0.5,0.5,0,0,0,0,0,20,584
9043,1992,514.9666667,0,10.41666667,0,3.5,0,2.283333333,0,52.83333333,584
9044,1989,533.5666667,0,19.7,0,5.333333333,0,0.4,0,25,584
9045,1986,523.75,0,6.5,1,0.25,0,1,0,51.5,584
9046,1980,522.547619,0.25,13.78571429,0,0.5,0.25,0,11.16666667,27.5,576
9047,1993,542.0166667,0,1,0,4,0,0,1.983333333,35,584
9048,1995,559.1666667,0,1,0,1.833333333,0,0,0,21,583
9049,1990,581,0,0.333333333,0,1.666666667,0,0,0,1,584
9050,1968,524.6666667,0,4.666666667,0,5,0,1.666666667,0,19,555
9051,1995,535.4166667,2.333333333,1,0.5,1.166666667,2.583333333,0,0,41,584
9052,1995,0,484.4,31.16666667,0.5,65.26666667,1.166666667,0,0.5,1,584
9053,1996,542,0,1,0,3,0,0,0,38,584
9054,1996,564.6666667,0,0,0,9,0,4,2.333333333,3,583
9055,2001,560.6666667,0,8.333333333,0,3,0,3,0,9,584
9056,1999,556.8333333,1,4,0.333333333,6.166666667,1.333333333,0,0,14.33333333,584
9057,1998,6.5,0.25,570.5833333,0.25,4.416666667,0,0,0,2,584
9058,1996,0,427.1666667,15.25,1,121.75,12.83333333,0,0,6,584
9059,2000,552.6,0,0.5,2.2,1,1.533333333,7,4.166666667,14,583
9060,1998,551.4666667,0,2.5,0,0.533333333,0,0,0.5,28,583
9061,2002,575,0.333333333,2.666666667,0,5,0,0,0,1,584
9062,2002,564.3333333,1.066666667,1.866666667,0,2.733333333,0,0,0,14,584
9063,1998,557.5,0,0.833333333,0.333333333,1.333333333,0,0,0,24,584
9064,1999,564.3833333,0,0,0.833333333,4.75,1.2,10.83333333,2,0,584
9065,1998,453.75,0,4.333333333,0,8.333333333,0,116.3833333,0,1,583.8
9066,1996,579.2,0,0,0,1,1.3,0,0.5,2,584
9067,2001,516.5833333,0,1.75,0,3,0,26.66666667,5.5,30.5,584
9068,1992,545.8,0,3.1,0,3.933333333,0,0.5,0.333333333,29.33333333,583
9069,1979,62.54761905,0,505.7857143,0,5,0,5.666666667,0.5,3.5,583
9070,1980,443,0,1,0,0,0,0,0,136,580
9071,1991,527.6,0,26.41666667,0,14.48333333,0,0,0.5,14,583
9072,1991,497.8833333,0,42.11666667,0,3.083333333,0,9.25,1,29.66666667,583
9073,1991,569.8333333,0,1,0,5.666666667,0,0,0,6.5,583
9074,1990,568.0666667,0,1,0,1.9,0,0.333333333,0.25,11.45,583
9075,1991,553.1333333,0,1.083333333,0,11.95,0,1,0.5,15.33333333,583
9076,1990,543.3333333,0,3.833333333,0,6.666666667,0,1.166666667,0,27,582
9077,1990,563.5,0,7.166666667,0.25,8.333333333,0.25,1.166666667,0.333333333,2,583
9078,1989,560.8095238,0.333333333,2.714285714,0,1.476190476,0,1.333333333,1,15.33333333,583
9079,1992,392.3166667,10.5,134.0666667,0,3.7,0,2.916666667,0,39.5,583
9080,1994,544,0,0,0,0,0,0,0,39,583
9081,1990,546.7166667,0,0.5,0,1.45,0,0,0.833333333,33.5,583
9082,1983,0,5.833333333,565.5833333,0,8.083333333,0,0,0.5,2,582
9083,1977,555.7380952,0,0,0,3.333333333,0,0.142857143,0.785714286,22,582
9084,1983,528,0,0.5,0,1.5,0,0,0,53,583
9085,1975,517,0.5,4.666666667,0,0.333333333,0,0,0,58.5,581
9086,1984,571.3,0,0.5,0,2.2,0,0,0,5,579
9087,1995,0.666666667,388.9666667,14.58333333,3.166666667,19,146.7,1.916666667,0.5,7.5,583
9088,1994,83.73333333,7.9,0.75,36.25833333,36.40833333,390.9833333,17.55,0.5,1.333333333,575.4166667
9089,1995,555.9166667,0,1.833333333,0,0.5,0,1.75,0,23,583
9090,2002,553.7666667,0,7,0.2,1,0.2,0,2,18.83333333,583
9091,2002,555.6666667,0,2,0,1,0,2,1.833333333,20.5,583
9092,1996,566.6333333,0,7.333333333,0,3,0,2.033333333,0,4,583
9093,2000,566.3,0,0,0.666666667,1.7,0.333333333,0,0,14,583
9094,2000,352.9,5,3.333333333,108.35,35.83333333,48.25,5.583333333,0.25,19,578.5
9095,1996,556.8333333,0,1.833333333,0,9.333333333,0,1,0,14,583
9096,2001,526.4666667,1.333333333,7.583333333,4.766666667,5.333333333,2.433333333,10.08333333,0,25,583
9097,2001,1.066666667,129.4333333,248.75,0,199.5,0.5,1.25,0.5,2,583
9098,2001,552,1,4.5,0,7,0,11,0.5,7,583
9099,2000,269.5,1,72.16666667,0,6.333333333,0,231,0.5,2.5,583
9100,2002,523.7333333,1,14.73333333,0,4.533333333,0,1,0,38,583
9101,2000,548.5,1.333333333,1.583333333,0.25,3.333333333,0,1,0,26,582
9102,1998,577.75,0,2.25,0,0.666666667,0,0,0.333333333,2,583
9103,1999,511.1666667,0,4.083333333,0,0.666666667,0.333333333,1.25,0,65.5,583
9104,1997,566.8333333,0.333333333,0.5,0,13.16666667,0,1.5,0.666666667,0,583
9105,1997,556.5833333,0,1.5,0,2.916666667,0,1,0,21,583
9106,2001,555.25,0,2.916666667,0,11.83333333,0,4,0,9,583
9107,1982,548.8333333,1.5,6.666666667,0,3,0.5,0,0,20.5,581
9108,1959,335.6666667,0,24.66666667,0,2.166666667,0,52,0,16.5,431
9109,1989,562.25,0,0,1,1,1,2.5,10,4.25,582
9110,1986,0,565.1666667,0,0,1,12.83333333,0,0,3,582
9111,1993,563.5,0,2.083333333,0,1.166666667,0,4.916666667,0,9.333333333,581
9112,1986,572.8333333,0,0.5,0,6.666666667,0,0,0,2,582
9113,1978,504.6666667,1.5,11.33333333,0,23.33333333,0.833333333,0,0,39.33333333,581
9114,1991,545,0,4,0,13.5,0,1.5,0,18,582
9115,1992,547.4333333,0,8.5,0,1,0,0.333333333,0,24.73333333,582
9116,1986,556.9166667,0,1.5,0,7.75,0,0,0.333333333,13.5,580
9117,1981,472.5833333,4.75,47.08333333,0.333333333,1.666666667,0.25,1,0,50.33333333,578
9118,1995,554.9,0.25,0,0,3.35,0,1.5,0,22,582
9119,1985,511,0,0,0,0,0,0.5,0,70.5,582
9120,1978,522.8666667,1,0.333333333,0,21.5,0,2.3,0,32,580
9121,1962,379.5,0,2.166666667,0,0.5,0,2,1.333333333,104.5,490
9122,1995,555.9666667,0,1,0,2.533333333,0,0.5,0,22,582
9123,1995,550.7666667,0,3.833333333,0,0.5,0,0,5.9,21,582
9124,1969,433.1666667,0,8.333333333,0,3,0,1.5,0,77,523
9125,1995,566.5,0,3,0.666666667,1.833333333,0,0,0,10,582
9126,2001,554.6666667,0,10.66666667,0.666666667,1.333333333,0,2.666666667,0,11,581
9127,2001,580.5,0,0,0,0,0,0,0,0.5,581
9128,2001,569.05,0,0,0,9.95,0,0,0,3,582
9129,2001,554.75,0,0.25,0,0.666666667,0,0,0.833333333,25.5,582
9130,1997,563.5666667,0.75,0.666666667,0.4,14.11666667,0,0.5,0,2,582
9131,1996,530.1666667,0,0,0,0.833333333,0,0,0,50,581
9132,1999,6.166666667,72.13333333,329.8666667,0,162.3,1.333333333,2.7,0,7.5,582
9133,2002,545.2666667,0.333333333,7.916666667,0,7.733333333,0,0.25,0,20.5,582
9134,2002,568.0833333,0,0,0,4.916666667,0,0,0,8,581
9135,1998,15.86666667,109.7333333,335.65,1.983333333,102.6,3.333333333,10.83333333,0,1,581
9136,1999,16.91666667,1.666666667,560.75,0,1.666666667,0,0,0,1,582
9137,2002,0,547.5,0,0,3.5,30,0,0,1,582
9138,1988,526.4666667,0,3.333333333,0,0,0,0,0,51.2,581
9139,1992,532.2166667,0,2.25,0,4.333333333,0.5,0.75,1.75,39.2,581
9140,1966,377.7333333,0,0,0,22.76666667,0,1,0,19.5,421
9141,1986,541.1666667,0,1.333333333,0,0.5,0,1,0,37,581
9142,1992,566.5,0,0.6,0,3.4,0,0.5,0,10,581
9143,1986,544.4166667,0,0,0,1,0,3.083333333,0.5,31,580
9144,1994,561.9666667,0,2.333333333,0,5.7,0,0.5,0,9.5,580
9145,1990,565.0333333,0,8.466666667,0,1.666666667,0,0.333333333,0.5,5,581
9146,1990,554.8333333,0,10.83333333,0,5.333333333,0,0,0,10,581
9147,1994,536.3833333,0,12.75,0,4,0,1.166666667,1.5,25.2,581
9148,1985,502.75,3,2.75,0.5,1.5,0.5,0,0,70,581
9149,1990,550.1666667,0,2,0.5,1,0,0,0,27.33333333,581
9150,1994,555.5,0,2.333333333,0,2.166666667,0,0,0,20,580
9151,1992,533.6,0,0,0,3.9,0,0,0,43.5,581
9152,1994,0,372.2333333,134.6666667,4,53.1,4.5,4.5,0,8,581
9153,1990,0,414.8,10.61904762,0,139.4142857,1.5,3.166666667,0,11.5,581
9154,1983,476,0,4,0,0,0,0,0,100,580
9155,1969,504.0166667,0,3.75,0,1.4,0,0.5,0.333333333,42,552
9156,1995,553.2333333,0,0.666666667,0,1.1,0,0,0,26,581
9157,1994,0,19.1,1,39.65,311.7,206.1833333,1.633333333,0,1,580.2666667
9158,1997,557.1666667,0,1.333333333,0,3.166666667,0,1.333333333,0,18,581
9159,1995,548.4666667,0,6,0,7.533333333,0,3.666666667,0.333333333,15,581
9160,1996,21.71666667,107.95,410.8666667,2.1,23.86666667,5,9.5,0,0,581
9161,2000,548.75,0,3,0,4,0,0.25,0,24,580
9162,2000,534.6666667,0,2.333333333,0.666666667,2,0.833333333,3,2.25,35.25,581
9163,2001,553.6666667,2,1.833333333,0,5.083333333,0,3.916666667,0,14.5,581
9164,2002,548.2833333,0,2.833333333,1.733333333,1.583333333,1.066666667,0.5,0,25,581
9165,2000,0.833333333,367.6666667,42.75,0,164.25,0,0.5,0,5,581
9166,2001,477.0666667,3.066666667,21.1,0,36.68333333,1,28.58333333,0,12.5,580
9167,2001,551.9833333,0,6.833333333,0,3.1,0,6.25,1.333333333,11.5,581
9168,2002,559.7666667,0.333333333,4.666666667,0,5.233333333,0,2,0,9,581
9169,1998,558.5,0,2.333333333,0,2.666666667,0,0.5,0,17,581
9170,1998,544.5,0,5.083333333,0.25,4.75,0,1,2.416666667,23,581
9171,1998,573.75,0,2.333333333,0,0.333333333,0,0,0.583333333,4,581
9172,1997,0,65.06666667,309.2833333,0,200.65,0,0,0,5,580
9173,2000,3.333333333,1.7,0,0.5,9.166666667,0,539.8,0,26.5,581
9174,1997,550,0,10.83333333,0,5.833333333,0,9.833333333,0.5,4,581
9175,1989,574.1666667,0,1,0,0.5,0,0,0,4.333333333,580
9176,1990,566.0833333,0,0,0,4.083333333,0.333333333,0.5,0,8,579
9177,1987,514.2166667,1,1,0.5,1.7,0,2.083333333,0.5,59,580
9178,1991,571.5,0,1.833333333,0,5.166666667,0,0,0.5,1,580
9179,1987,567.8333333,1.333333333,1,0,3,0,0,0.5,6.333333333,580
9180,1988,446.0833333,27.66666667,79.47619048,0,14.44047619,0,1.333333333,0,11,580
9181,1993,511.6333333,2,21.05,0,5.566666667,0,0.75,0.5,38.5,580
9182,1990,554.4166667,0,1.333333333,0.25,4,0,2,0.5,16.5,579
9183,1994,103.75,4.166666667,454.4166667,0,5.083333333,0.333333333,3.75,0,8.5,580
9184,1987,38.30952381,0,533.7738095,0,4.666666667,0,2.25,0,1,580
9185,1993,490.2,2.666666667,70.81666667,1.916666667,1.733333333,0.333333333,1.333333333,0,11,580
9186,1972,536.6666667,0,1.5,0,1.5,0,0,0,34.33333333,574
9187,1984,489,0,3.833333333,2.5,2.5,1.5,1,19.66666667,56,576
9188,2000,416.1666667,2.65,138.2,0,10.48333333,0,0.5,0,12,580
9189,1997,483.2380952,3.5,2.25,11.75952381,1,6.252380952,4,1.5,66.5,580
9190,1999,572.75,0,1,0,0,0,1,4.25,1,580
9191,1995,556.6666667,0,0,0,2.333333333,0,0.5,0,20.5,580
9192,1995,559.9666667,0,2.366666667,0,2.666666667,0,2,0,13,580
9193,2000,480,1.6,1.7,0.666666667,6.933333333,2.766666667,70,0,16.33333333,580
9194,1996,557.1666667,0,1.333333333,0,2.5,2,0,0,17,580
9195,2001,507.25,1.833333333,46.08333333,0.583333333,4.416666667,0.333333333,0.5,1,18,580
9196,1998,566.6333333,0,2,0.166666667,2.866666667,0.333333333,0,0,8,580
9197,1999,538.2,0.5,18.4,0,1.9,1.5,0.5,0,19,580
9198,2000,27.33333333,37.73333333,426.95,0,81.15,3.333333333,0,0,3.5,580
9199,1999,554.35,0,0.833333333,0.5,4.166666667,1,1.2,10.95,7,580
9200,1999,566.6666667,0,0.5,0,2.333333333,0,0,0,10.5,580
9201,2001,546.4166667,0,14.58333333,0,4.5,0,7.5,0,7,580
9202,1999,13.86666667,205.9666667,223.0166667,0,123.5666667,1.333333333,0,0,12.25,580
9203,1997,558.3,0,3.2,0,2.166666667,0,5.166666667,3.166666667,8,580
9204,1985,471.8666667,4.333333333,37.3,1.166666667,1.833333333,0,0.5,0,62,579
9205,1989,541.75,0.333333333,0.916666667,0,0.666666667,0.333333333,0,0,35,579
9206,1983,525.5833333,0,0,0,1.916666667,0,0,0,51.5,579
9207,1987,567.6666667,0,0,0,3.833333333,0,0,0,7.5,579
9208,1991,535.6277778,0,9.677777778,0,5.5,0,2.194444444,0,26,579
9209,1988,554.0333333,0.5,7.966666667,0,1.5,0,1,4.5,8.5,578
9210,1989,508.5,0,0,0,70,0,0,0.5,0,579
9211,1990,568.6666667,0,3.333333333,0,2.333333333,0,0.333333333,0.333333333,3,578
9212,1985,543,0,1,0,0,0,0,0,35,579
9213,1984,546.1666667,0,2.5,0,13.83333333,0,0,0,16.5,579
9214,1994,549.4333333,0,17.36666667,0.866666667,1.666666667,0,1,0.333333333,8.333333333,579
9215,1956,382.1666667,0,6,0,12.33333333,0,0.5,0,42,443
9216,1980,554,0,1,0,0,0,0,0,22,577
9217,1997,561.9666667,0.25,3.5,0,6.783333333,0,0.5,0,5,578
9218,1997,560.4,0,0,0.333333333,0.5,7.766666667,2,0,8,579
9219,2000,555,0,13.66666667,0,4.333333333,0,2,0,3,578
9220,2002,522.3333333,1.5,5.25,6.4,6.783333333,6.4,2.333333333,0.5,27.5,579
9221,2002,558.5,0,0.25,0,0,0,0.75,0,19.5,579
9222,1996,552,0,1.833333333,0,2,0,1.166666667,0,22,579
9223,2002,442.4333333,0,121.5333333,3.7,3.833333333,0,0,0.5,6,578
9224,2002,0,571.0333333,0,0.5,0.2,1.6,0.666666667,0,5,579
9225,1998,543.8333333,0,0.333333333,0,1.833333333,0.5,24.16666667,2.333333333,6,579
9226,2002,458.75,0.5,66.68333333,0.45,8.533333333,0,23.08333333,0,20,578
9227,1999,1.833333333,24.5,516.8333333,0,35.58333333,0,0.25,0,0,579
9228,1985,538.5,0.833333333,0.833333333,0,9.333333333,0,0.5,0,28,578
9229,1986,558.0833333,0,0,0,7.416666667,0,0,0.5,12,578
9230,1976,0,530.5,0,1,0,21.5,0,0,13,566
9231,1989,487.1547619,0.25,73.76190476,0,3.083333333,0,0.5,0,13.25,578
9232,1983,517.6666667,0,0,0,0.833333333,0,0,0,56.5,575
9233,1976,517.5,0,4,0,1.166666667,0,4,0.5,49.83333333,577
9234,1987,535.35,0,15.2,0,11.2,0,4.25,0,12,578
9235,1990,532.3,0,0,0,4.866666667,0,4.833333333,1,35,578
9236,1992,532.0166667,0,0.5,0,2.833333333,2.583333333,2,2.666666667,35.4,578
9237,1993,405.1333333,33.8,91.58333333,0,39.81666667,0,1.666666667,0,6,578
9238,1982,510,0,3,0,0.5,0,0,0,61.5,575
9239,1974,504.7,0.5,10,0,4.8,0,1,0,54,575
9240,1994,296.4666667,3.9,15.2,0,53.33333333,4.166666667,199.9333333,1,4,578
9241,1995,553,0,0,0.25,14.25,0,0,0,10.5,578
9242,2001,555.9666667,0,3.25,0,2.866666667,0,2.916666667,0,13,578
9243,2000,1.333333333,4.166666667,1.333333333,1,13.03333333,1.266666667,549.8666667,0,6,578
9244,2000,530.8333333,0,20.08333333,0.916666667,9.166666667,0,8.5,0.5,6,576
9245,2001,528.4166667,0,1,1.5,1,4.5,32.33333333,0,9.25,578
9246,2001,566.1,0,0,0,0.4,0,0,0,11.5,578
9247,2001,538.0333333,0.333333333,0,0,14.63333333,0,14,1.5,9.5,578
9248,2001,181.1666667,5.566666667,1,2.833333333,11.5,1.666666667,343.2666667,0,31,578
9249,2001,537.8666667,0,3.166666667,0,0.5,0,17.96666667,0,18.5,578
9250,2002,572.3,0,2,0,2.5,0.2,0,0,1,578
9251,2002,459.0333333,1.5,24.56666667,14.26666667,52.53333333,9.433333333,2.333333333,0,13.83333333,577.5
9252,2002,0,393.8666667,62.45,0,112.5166667,1.166666667,0,0,8,578
9253,1998,10.83333333,111.85,307.8833333,0.5,132.1,0.333333333,1.5,0.5,12.5,578
9254,1998,529.4333333,0,17.36666667,0.866666667,2.5,0,0.333333333,0,27.5,578
9255,1998,547.7,0.333333333,2.916666667,0.25,0.666666667,0.333333333,1.9,0.9,22,577
9256,1999,546.6833333,0,4.416666667,0,2.4,0,2.166666667,3.833333333,18.5,578
9257,1999,552.0666667,0,6.533333333,0.2,1.7,0,0.5,0,17,578
9258,2002,546.25,5.5,1.5,0.833333333,20.58333333,0,0,0,3,577.6666667
9259,1999,545.5833333,0.5,3.666666667,0,0,0.5,5.25,1,21.5,578
9260,1999,569.1333333,0,3,0,1.666666667,0.2,2,0,2,578
9261,1998,237.25,0,46.58333333,0,46.25,0,240.9166667,1.5,5.5,578
9262,1979,535.8333333,0,0.5,0,0,0,3,27.66666667,9,576
9263,1994,536.4166667,0.333333333,0.25,0,2,0,0,0,38,577
9264,1960,378.6666667,0,0,0,16.33333333,0,0,0,10,405
9265,1989,569,1,0,0.5,0,0,0,5.5,1,577
9266,1988,504.5166667,0,22.06666667,0,9.261904762,0,17.32142857,0,23.83333333,577
9267,1986,520.6666667,1,1.333333333,0,1,0,0,0,51,575
9268,1989,541.8333333,1.5,0,0,1.833333333,0,0,0.5,31.33333333,577
9269,1988,536.6309524,1,3.619047619,0,1.75,0,5.166666667,1.333333333,27.5,577
9270,1988,568,0,1.5,0,0,0,0.5,0,7,577
9271,1992,12.5,283.7547619,24.33333333,7.666666667,63.06904762,153.5095238,1,0,30.66666667,576.5
9272,1983,552.3333333,0,4,0,4.166666667,0,0,0,5.5,566
